,,,TOTAL,,,
,,,Revenue,Sales,Customers,Price
Year,MONTH,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2008,1,Final,29095574,326214573,143412299,8.9191521
2008,2,Final,27150324,305094920,142816242,8.8989761
2008,3,Final,26591237,294625338,143198070,9.0254413
2008,4,Final,25633817,277963417,143118223,9.222011
2008,5,Final,27312401,288276055,143167043,9.4743911
2008,6,Final,33749573,328592498,143404043,10.270951
2008,7,Final,38400040,360426569,143629292,10.654054
2008,8,Final,37246642,351856427,143658867,10.58575
2008,9,Final,33050368,321906212,143531265,10.26708
2008,10,Final,28998657,291762076,143866544,9.9391454
2008,11,Final,26911859,278330411,142802011,9.6690329
2008,12,Final,29442615,308916128,144144391,9.5309414
2008,.,Final,363583107,3733964624,143395691,9.7371867
2009,1,Final,31146785,321623965,143092208,9.6842239
2009,2,Final,27981331,286251462,142891027,9.7750875
2009,3,Final,27349929,283807830,143532486,9.6367775
2009,4,Final,25402325,265463647,143685837,9.5690409
2009,5,Final,26892118,275275981,143070924,9.769148
2009,6,Final,30955553,305520471,143769664,10.132072
2009,7,Final,34739570,337878073,143859563,10.281688
2009,8,Final,35422048,344845196,143539696,10.271869
2009,9,Final,31344338,310563306,143473810,10.092737
2009,10,Final,27856497,287116312,143889070,9.7021645
2009,11,Final,25045975,268157856,143252943,9.3400117
2009,12,Final,29152805,310291051,144292287,9.3953096
2009,.,Final,353289274,3596795150,143529126,9.8223351
2010,1,Final,30783698,331878766,143201001,9.2755853
2010,2,Final,28266233,298459729,143096373,9.4707025
2010,3,Final,27720476,292511350,144193891,9.4767181
2010,4,Final,25452822,267052130,144139020,9.5310313
2010,5,Final,27588157,283729266,143683686,9.723409
2010,6,Final,33672738,330893202,144138745,10.176316
2010,7,Final,38600659,369017720,144563790,10.460381
2010,8,Final,38659209,371769315,144509086,10.398709
2010,9,Final,33322392,327742337,144532490,10.167253
2010,10,Final,28233955,287839796,144494350,9.8089129
2010,11,Final,26256042,274900071,144232350,9.5511223
2010,12,Final,30361744,319047695,144893559,9.5163653
2010,.,Final,368918125,3754841377,144139862,9.8251321
2011,1,Final,31663468,334115653,143568441,9.4767987
2011,2,Final,28378062,296903500,143511686,9.5580086
2011,3,Final,27881866,292051860,144957102,9.5468887
2011,4,Final,26258256,275203882,144058824,9.5413829
2011,5,Final,28164251,287992747,144382247,9.7795001
2011,6,Final,33735139,328707330,144811126,10.262971
2011,7,Final,38827305,370691915,144557120,10.474279
